frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,pitch,yaw,roll,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
14386,0.99472,-0.043061,0.093119,0.062493,0.97415,-0.21709,-0.081363,0.22177,0.9717,12.594,5.3431,2.4787,0.11054,0.043948,0.026587,0.99254,0.90688,0.36056,0.21812,14.002,4.748,123.05,-575.56,0.016955,0.17839,-0.58619,-0.039845,0.19062,-0.64517,-0.00070919,0.18669,-0.65735,0.076203,0.17004,-0.62709
14394,0.99673,-0.051404,0.062388,0.064729,0.96983,-0.23503,-0.048424,0.2383,0.96998,13.621,3.5769,2.9523,0.11928,0.027925,0.029266,0.99204,0.94703,0.22171,0.23235,14.472,7.0992,124.06,-578.09,0.019697,0.17902,-0.59016,-0.038857,0.19096,-0.64752,-0.00011843,0.18625,-0.66088,0.077518,0.1696,-0.63277
14403,0.9977,-0.065618,0.017143,0.06782,0.96443,-0.25548,0.0002309,0.25606,0.96666,14.805,0.98229,3.7629,0.12904,0.0042662,0.033661,0.99106,0.96713,0.031975,0.25228,15.335,12.205,124.97,-582.02,0.024632,0.17966,-0.59538,-0.036355,0.19129,-0.65017,0.0016756,0.18612,-0.66521,0.080236,0.16828,-0.64048
14407,0.9975,-0.070699,7.2975e-05,0.068151,0.96127,-0.26706,0.018811,0.2664,0.96368,15.49,0.0041812,4.0542,0.13468,-0.0047306,0.035054,0.99026,0.9672,-0.033973,0.25174,16.008,14.599,125.35,-583.54,0.026944,0.17988,-0.59762,-0.034961,0.19119,-0.65144,0.0027741,0.18576,-0.66713,0.081643,0.16764,-0.64362
14411,0.99661,-0.08117,-0.01316,0.07456,0.9595,-0.27167,0.034678,0.26976,0.9623,15.765,-0.75406,4.6562,0.13676,-0.012084,0.039336,0.98975,0.95759,-0.084609,0.27543,16.422,16.26,125.58,-585.02,0.028834,0.17999,-0.59937,-0.0337,0.19168,-0.6524,0.0038223,0.18592,-0.66849,0.082873,0.16685,-0.64616
14418,0.99456,-0.096092,-0.040306,0.080523,0.95423,-0.28802,0.066138,0.28321,0.95677,16.754,-2.31,5.5187,0.14453,-0.026931,0.044684,0.98812,0.94059,-0.17527,0.29081,17.677,19.788,126.18,-587.51,0.032757,0.18016,-0.60306,-0.03108,0.19201,-0.6544,0.0059028,0.18543,-0.67157,0.085349,0.16554,-0.65122
14421,0.99317,-0.1007,-0.059002,0.079755,0.95464,-0.28687,0.085216,0.28021,0.95615,16.701,-3.3826,5.7898,0.1435,-0.036495,0.045666,0.98792,0.92611,-0.23552,0.29471,17.828,22.099,125.94,-588.86,0.034877,0.17998,-0.60436,-0.029864,0.1922,-0.65454,0.0067433,0.18566,-0.6723,0.086418,0.16513,-0.6533
14424,0.99026,-0.11233,-0.082274,0.084014,0.95325,-0.29027,0.11103,0.28053,0.9534,16.933,-4.7193,6.4716,0.14458,-0.048962,0.049731,0.98703,0.90057,-0.30498,0.30977,18.476,24.341,125.88,-589.04,0.037412,0.17973,-0.60497,-0.028358,0.19265,-0.65357,0.0078079,0.1856,-0.67227,0.087722,0.16421,-0.65517
14427,0.98745,-0.11812,-0.10485,0.084475,0.95589,-0.28131,0.13346,0.26893,0.95387,16.432,-6.0187,6.8215,0.13936,-0.060358,0.051313,0.98707,0.86935,-0.37652,0.32009,18.449,27.222,125.1,-589.25,0.040083,0.17916,-0.60461,-0.026624,0.19294,-0.65171,0.0090178,0.18614,-0.67109,0.089092,0.16366,-0.65604
14430,0.98447,-0.12665,-0.12156,0.088256,0.95565,-0.28096,0.15175,0.26587,0.95199,16.443,-6.9821,7.331,0.13859,-0.069268,0.054467,0.98642,0.84387,-0.42177,0.33165,18.905,29.438,124.63,-588.3,0.04249,0.17862,-0.60376,-0.024875,0.19307,-0.64967,0.010422,0.18601,-0.66976,0.090551,0.16274,-0.65626
14435,0.98123,-0.13446,-0.13826,0.092234,0.95676,-0.27588,0.16937,0.25795,0.9512,16.174,-7.9469,7.8027,0.13534,-0.077995,0.057475,0.98605,0.81314,-0.46859,0.3453,19.163,32.554,123.94,-587.35,0.045701,0.178,-0.60251,-0.022264,0.19327,-0.64725,0.012613,0.18619,-0.66793,0.092711,0.16192,-0.65601
14441,0.9783,-0.14056,-0.15222,0.097728,0.96087,-0.25918,0.1827,0.23868,0.95376,15.203,-8.7559,8.1762,0.12616,-0.084874,0.060386,0.98653,0.77114,-0.51877,0.36909,18.833,35.81,122.55,-585.35,0.049088,0.17686,-0.59946,-0.019239,0.19345,-0.64315,0.015269,0.18667,-0.66429,0.095199,0.1612,-0.65384
14444,0.977,-0.14334,-0.1579,0.10229,0.96467,-0.24278,0.18712,0.22104,0.95714,14.233,-9.0852,8.3463,0.11745,-0.087369,0.062198,0.98727,0.73846,-0.54932,0.39106,18.303,37.035,121.46,-583.35,0.050615,0.1759,-0.5966,-0.017705,0.19364,-0.63976,0.016623,0.18701,-0.6611,0.096465,0.16098,-0.65132
14450,0.97565,-0.15001,-0.16001,0.11473,0.97082,-0.21056,0.18692,0.18708,0.9644,12.316,-9.2072,8.7408,0.10054,-0.087715,0.066935,0.9888,0.67352,-0.58762,0.44841,17.169,38.785,118.94,-577.83,0.052988,0.17366,-0.58916,-0.014997,0.1936,-0.63188,0.01934,0.18734,-0.65337,0.098854,0.1599,-0.64426
14454,0.97672,-0.15185,-0.15153,0.12194,0.97414,-0.19023,0.17649,0.16732,0.96998,11.096,-8.7154,8.8372,0.090287,-0.082829,0.069136,0.99005,0.64177,-0.58876,0.49143,16.175,38.996,117.35,-573.74,0.053393,0.1723,-0.58363,-0.01405,0.19331,-0.62678,0.020586,0.1875,-0.64794,0.099888,0.15916,-0.63868
14457,0.97958,-0.14835,-0.13573,0.12357,0.97666,-0.17568,0.15862,0.15532,0.97505,10.214,-7.8006,8.6118,0.083473,-0.074227,0.068572,0.99137,0.63685,-0.56632,0.52317,15.063,37.917,116.6,-569.76,0.052549,0.17162,-0.57886,-0.014115,0.19315,-0.62292,0.020869,0.18751,-0.64362,0.10002,0.15943,-0.63329
14459,0.98185,-0.14469,-0.12263,0.12443,0.97936,-0.15929,0.14314,0.14114,0.97959,9.2359,-7.0438,8.3831,0.075669,-0.066941,0.067784,0.99257,0.62196,-0.55022,0.55715,13.976,36.82,115.64,-567.51,0.051552,0.17079,-0.57563,-0.014471,0.1929,-0.62042,0.020829,0.18756,-0.64063,0.09983,0.15955,-0.62924
14461,0.98445,-0.13942,-0.10685,0.12307,0.98148,-0.14678,0.12533,0.13135,0.98338,8.4893,-6.1336,8.0606,0.069977,-0.058416,0.066041,0.99364,0.62166,-0.51896,0.5867,12.926,35.455,115.1,-564.88,0.050299,0.17031,-0.57236,-0.014991,0.19274,-0.61802,0.02066,0.18754,-0.63774,0.099454,0.16008,-0.62529
14463,0.98655,-0.13505,-0.092062,0.12281,0.98417,-0.12776,0.10786,0.11473,0.98752,7.3716,-5.2823,7.795,0.060942,-0.050243,0.064804,0.99477,0.5965,-0.49178,0.6343,11.728,33.974,114.06,-563.0,0.048947,0.16937,-0.56942,-0.015646,0.19252,-0.61587,0.02035,0.18759,-0.63501,0.098949,0.16032,-0.62142
14465,0.98857,-0.13094,-0.074674,0.12138,0.98524,-0.12072,0.089379,0.11028,0.98987,6.9532,-4.2825,7.545,0.058013,-0.041201,0.063367,0.99545,0.60887,-0.43241,0.66506,10.935,32.603,113.69,-560.78,0.047323,0.16915,-0.56651,-0.016464,0.19218,-0.61401,0.019882,0.18764,-0.63246,0.09825,0.16042,-0.61772
14468,0.99059,-0.12779,-0.048946,0.12188,0.98654,-0.10904,0.062222,0.10205,0.99283,6.2675,-2.8055,7.351,0.052971,-0.027897,0.062655,0.99624,0.61126,-0.32191,0.723,9.9429,29.601,113.11,-557.43,0.044675,0.16852,-0.56259,-0.017886,0.192,-0.6116,0.01893,0.18738,-0.62924,0.097057,0.16067,-0.61251
14475,0.99357,-0.11149,0.019875,0.11271,0.99058,-0.077765,-0.011018,0.079505,0.99677,4.461,1.1388,6.4023,0.039412,0.0077416,0.056183,0.99761,0.57066,0.11209,0.8135,7.9204,22.059,111.63,-552.47,0.036763,0.16731,-0.55546,-0.022511,0.1911,-0.60831,0.015552,0.18724,-0.62339,0.092571,0.16165,-0.60146
14477,0.99366,-0.10548,0.038823,0.10821,0.99119,-0.076422,-0.030419,0.080138,0.99632,4.3862,2.2249,6.0596,0.039232,0.017351,0.053548,0.99764,0.5718,0.25289,0.78045,7.8686,20.146,111.75,-551.61,0.034394,0.16755,-0.55424,-0.023982,0.19086,-0.60824,0.014334,0.18738,-0.62251,0.091037,0.16208,-0.59925
14479,0.99305,-0.10223,0.058313,0.10637,0.99164,-0.073005,-0.050362,0.0787,0.99563,4.1937,3.343,5.8776,0.03802,0.027236,0.052279,0.99754,0.54201,0.38828,0.7453,8.0447,17.595,111.64,-550.99,0.031844,0.16746,-0.55336,-0.025553,0.19071,-0.60847,0.01309,0.18725,-0.62203,0.089438,0.16235,-0.5973
14485,0.98918,-0.088435,0.11708,0.097698,0.99232,-0.075893,-0.10947,0.08651,0.99022,4.3827,6.7234,5.1088,0.040745,0.056837,0.046699,0.99646,0.48453,0.67589,0.55533,9.6475,10.275,112.63,-550.3,0.024343,0.1685,-0.55261,-0.030019,0.19071,-0.61114,0.0093779,0.18729,-0.62246,0.084524,0.16406,-0.59278
14486,0.98679,-0.090458,0.13442,0.10282,0.99079,-0.088091,-0.12521,0.10075,0.987,5.1002,7.7249,5.2376,0.04742,0.065196,0.048536,0.99556,0.50393,0.69283,0.51579,10.799,7.5786,113.52,-550.13,0.021971,0.16928,-0.55303,-0.031384,0.1909,-0.61272,0.0082954,0.1871,-0.62339,0.082891,0.16411,-0.59228
14489,0.98305,-0.0867,0.16157,0.10394,0.98939,-0.10151,-0.15105,0.11659,0.98163,5.9042,9.2978,5.0402,0.054841,0.078607,0.047937,0.99424,0.51174,0.73351,0.44731,12.304,4.351,114.75,-551.05,0.018551,0.17054,-0.55438,-0.033193,0.19099,-0.6157,0.0067341,0.18726,-0.62529,0.080657,0.16466,-0.59202
14491,0.9796,-0.072603,0.18739,0.093917,0.98976,-0.10748,-0.17766,0.12289,0.97639,6.2821,10.8,4.2387,0.057988,0.091887,0.041915,0.9932,0.49793,0.78901,0.35991,13.376,1.9967,115.56,-553.06,0.015632,0.17148,-0.55655,-0.034774,0.19077,-0.61936,0.005406,0.18742,-0.62785,0.078613,0.16613,-0.59235
14496,0.97067,-0.055677,0.23389,0.088526,0.98724,-0.13238,-0.22353,0.1492,0.96321,7.8256,13.526,3.2829,0.071101,0.1155,0.036412,0.99009,0.5063,0.82246,0.25928,16.146,-3.7634,117.85,-557.83,0.0098951,0.17367,-0.56254,-0.03779,0.19074,-0.62818,0.0027439,0.18724,-0.63474,0.074458,0.16832,-0.59503
14499,0.96452,-0.047535,0.2597,0.089704,0.98414,-0.15303,-0.2483,0.17089,0.95349,9.1177,15.052,2.8214,0.081989,0.12858,0.034737,0.98769,0.52421,0.82212,0.2221,17.996,-7.0792,119.56,-560.19,0.0066713,0.17526,-0.5659,-0.039372,0.19072,-0.63308,0.0013535,0.1871,-0.63858,0.07211,0.1694,-0.59658
14501,0.95782,-0.037547,0.2849,0.08678,0.98293,-0.16221,-0.27395,0.18009,0.94473,9.7424,16.553,2.2449,0.086825,0.14176,0.031536,0.98558,0.51315,0.83782,0.18639,19.483,-9.9895,120.39,-563.65,0.0034579,0.17613,-0.56963,-0.040935,0.19045,-0.63816,-9.5655e-05,0.18712,-0.64254,0.069676,0.17033,-0.59841
14503,0.95304,-0.026441,0.3017,0.08272,0.98103,-0.17533,-0.29134,0.19205,0.93714,10.597,17.56,1.5892,0.093358,0.15071,0.027741,0.98377,0.52029,0.83988,0.1546,20.674,-12.041,121.4,-565.35,0.0013035,0.1771,-0.57199,-0.042011,0.19017,-0.64149,-0.0010861,0.18693,-0.64516,0.068047,0.17148,-0.59956
14507,0.94161,-0.0082123,0.33661,0.079517,0.97685,-0.19861,-0.32718,0.21377,0.92046,12.176,19.67,0.4997,0.10524,0.16939,0.022388,0.97966,0.52441,0.84412,0.11156,23.153,-16.361,122.93,-570.5,-0.0038908,0.17872,-0.57798,-0.044767,0.18924,-0.64935,-0.0037218,0.18676,-0.65128,0.063919,0.17269,-0.60299
14509,0.93672,0.0065363,0.35003,0.070348,0.97592,-0.20648,-0.34295,0.21804,0.9137,12.734,20.489,-0.39979,0.10851,0.17713,0.016311,0.97805,0.52078,0.85009,0.07828,24.053,-17.896,123.34,-572.53,-0.0059043,0.17919,-0.58038,-0.045811,0.18858,-0.65235,-0.0048331,0.18653,-0.65376,0.062268,0.17384,-0.60429
14513,0.9253,0.024816,0.37841,0.070341,0.96931,-0.23557,-0.37264,0.24459,0.89516,14.743,22.235,-1.5363,0.12332,0.1929,0.011693,0.97337,0.53794,0.84144,0.051004,26.506,-21.934,124.96,-577.51,-0.010653,0.18076,-0.58664,-0.048404,0.18732,-0.66021,-0.0073749,0.18597,-0.66025,0.058268,0.17478,-0.60846
14515,0.91963,0.036894,0.39106,0.064586,0.96783,-0.24319,-0.38745,0.2489,0.88765,15.322,23.02,-2.2974,0.12664,0.20034,0.0071262,0.97148,0.53407,0.84491,0.030054,27.433,-23.289,125.51,-580.11,-0.012644,0.18139,-0.58953,-0.049387,0.18684,-0.66359,-0.0083706,0.18606,-0.66297,0.056691,0.17569,-0.61018
14516,0.91453,0.043517,0.40218,0.068211,0.96337,-0.25935,-0.39873,0.26462,0.87806,16.455,23.714,-2.7243,0.13518,0.20663,0.0063709,0.96902,0.54728,0.83655,0.025793,28.6,-25.791,126.46,-582.1,-0.014656,0.18208,-0.59243,-0.050423,0.18637,-0.66702,-0.0094446,0.18534,-0.66596,0.054941,0.17623,-0.6121
14518,0.90817,0.057587,0.41463,0.063806,0.95988,-0.27307,-0.41372,0.27445,0.86805,17.462,24.496,-3.6283,0.14163,0.21428,0.0016087,0.96645,0.5514,0.83422,0.0062628,29.768,-26.607,127.25,-584.36,-0.016744,0.18302,-0.59521,-0.051502,0.18548,-0.67058,-0.010559,0.18552,-0.66863,0.053091,0.17685,-0.61399
14520,0.90223,0.066042,0.42617,0.063835,0.95687,-0.28343,-0.42651,0.28292,0.8591,18.258,25.225,-4.1865,0.14685,0.2211,-0.00057251,0.96413,0.55327,0.833,-0.0021569,30.785,-29.293,127.93,-586.62,-0.018947,0.18348,-0.59807,-0.052668,0.18515,-0.67385,-0.011753,0.18497,-0.67151,0.05123,0.17773,-0.61571
14521,0.89523,0.080706,0.43824,0.057375,0.9544,-0.29297,-0.4419,0.28741,0.84978,19.022,25.992,-5.1514,0.15087,0.2288,-0.0060652,0.96169,0.55037,0.83463,-0.022125,31.821,-30.247,128.23,-589.02,-0.02119,0.18394,-0.60082,-0.053861,0.18408,-0.67722,-0.013015,0.18499,-0.67402,0.049269,0.17822,-0.6175
14523,0.88937,0.084588,0.44929,0.063303,0.95048,-0.30426,-0.45278,0.29904,0.83998,19.911,26.698,-5.433,0.15725,0.23512,-0.005548,0.95915,0.55582,0.83107,-0.01961,32.868,-32.77,128.72,-591.03,-0.023433,0.18425,-0.6034,-0.055031,0.18348,-0.6802,-0.014285,0.18436,-0.67658,0.047278,0.17819,-0.61923
14526,0.87523,0.10397,0.4724,0.060445,0.94546,-0.32007,-0.47991,0.30869,0.82122,21.294,28.19,-6.7744,0.16474,0.24951,-0.011403,0.95419,0.55059,0.83391,-0.038112,34.819,-36.405,129.22,-594.86,-0.027898,0.18472,-0.60795,-0.057284,0.18194,-0.68562,-0.016726,0.18376,-0.68089,0.04329,0.17892,-0.62184
14529,0.86501,0.1089,0.48979,0.065698,0.94318,-0.32573,-0.49743,0.31394,0.80871,21.939,29.327,-7.1752,0.16817,0.25954,-0.011357,0.95091,0.54342,0.83866,-0.036698,36.055,-39.412,129.64,-597.44,-0.031074,0.18512,-0.61074,-0.05881,0.18157,-0.68892,-0.018372,0.18375,-0.68335,0.040397,0.17908,-0.62327
14531,0.85129,0.12565,0.50943,0.059044,0.9418,-0.33096,-0.52136,0.31182,0.79432,22.619,30.626,-8.3962,0.16969,0.27211,-0.017583,0.94702,0.52834,0.84726,-0.054748,37.467,-41.789,129.36,-599.69,-0.034341,0.18492,-0.61317,-0.060147,0.18026,-0.69206,-0.019916,0.18336,-0.68548,0.037485,0.17967,-0.62401
14534,0.83824,0.13487,0.52836,0.058169,0.94129,-0.33256,-0.54219,0.3095,0.78118,23.06,31.895,-9.1405,0.17013,0.28367,-0.020324,0.94349,0.51337,0.85597,-0.061329,38.707,-45.141,129.39,-601.38,-0.03771,0.18495,-0.61488,-0.061673,0.17989,-0.69431,-0.021602,0.18325,-0.68679,0.034372,0.18044,-0.62404
14536,0.824,0.14649,0.54733,0.053034,0.94182,-0.33191,-0.56411,0.30252,0.76829,23.365,33.184,-10.081,0.16874,0.29561,-0.024856,0.93996,0.49442,0.86617,-0.07283,39.91,-47.661,129.18,-602.2,-0.041129,0.18489,-0.61557,-0.063193,0.17928,-0.69565,-0.023389,0.18351,-0.68712,0.03119,0.18104,-0.62321
14539,0.81081,0.14976,0.56582,0.0512,0.94486,-0.32345,-0.58306,0.29123,0.75843,23.097,34.459,-10.465,0.16395,0.30644,-0.026289,0.9373,0.47041,0.87922,-0.075428,40.795,-51.15,128.37,-602.6,-0.044421,0.18419,-0.61539,-0.064754,0.17918,-0.69588,-0.025092,0.1834,-0.6866,0.028125,0.18136,-0.62148
14542,0.79833,0.1498,0.58329,0.051503,0.94804,-0.31396,-0.60001,0.28069,0.74913,22.738,35.682,-10.627,0.15903,0.31645,-0.026287,0.93481,0.44779,0.89107,-0.074019,41.604,-54.136,127.83,-601.95,-0.047435,0.1838,-0.6141,-0.066105,0.17942,-0.69508,-0.026707,0.18375,-0.685,0.02517,0.18153,-0.61881
14544,0.78923,0.14965,0.59558,0.045956,0.95274,-0.30029,-0.61238,0.26437,0.74505,21.952,36.554,-10.737,0.15119,0.32344,-0.027766,0.93368,0.4222,0.90318,-0.077534,41.969,-55.716,127.1,-601.27,-0.049466,0.1833,-0.61258,-0.067057,0.17983,-0.69373,-0.027808,0.18444,-0.68308,0.023243,0.18179,-0.61633
14547,0.77441,0.14475,0.6159,0.039529,0.9605,-0.27545,-0.63145,0.23765,0.7381,20.465,38.018,-10.588,0.13766,0.33466,-0.028232,0.9318,0.37927,0.92201,-0.07778,42.565,-59.06,125.6,-598.08,-0.053347,0.18213,-0.60785,-0.069203,0.18048,-0.68949,-0.030175,0.18534,-0.67787,0.019434,0.18165,-0.61018
14550,0.76627,0.13741,0.62765,0.029713,0.96824,-0.24824,-0.64183,0.20887,0.73785,18.595,38.877,-10.166,0.12265,0.34063,-0.028896,0.93171,0.33771,0.93788,-0.079563,42.593,-61.633,123.83,-594.62,-0.056186,0.18066,-0.60273,-0.07123,0.18122,-0.68455,-0.032324,0.186,-0.67245,0.016631,0.18141,-0.60422
14552,0.76329,0.12892,0.63307,0.018318,0.97517,-0.22068,-0.6458,0.18004,0.74197,16.564,39.277,-9.5871,0.1074,0.34275,-0.029643,0.9328,0.29799,0.95102,-0.08225,42.25,-63.425,122.03,-589.83,-0.058829,0.17914,-0.59633,-0.07372,0.18177,-0.67815,-0.034882,0.1868,-0.66581,0.01396,0.18071,-0.59765
14554,0.76377,0.12201,0.63385,0.0063596,0.9805,-0.19641,-0.64545,0.15404,0.74811,14.71,39.335,-9.0763,0.093762,0.34228,-0.030943,0.9344,0.2632,0.96082,-0.086861,41.739,-64.745,120.27,-586.45,-0.060455,0.17755,-0.59151,-0.075664,0.18218,-0.67314,-0.036779,0.1871,-0.66089,0.012288,0.18023,-0.59291
14556,0.76666,0.11406,0.63184,-0.00094543,0.98429,-0.17654,-0.64205,0.13475,0.75472,13.165,39.186,-8.4622,0.083127,0.34019,-0.030712,0.93617,0.23647,0.9677,-0.087364,41.163,-65.8,118.87,-582.28,-0.061905,0.17626,-0.58621,-0.077615,0.18245,-0.66772,-0.038702,0.18737,-0.65557,0.010797,0.17944,-0.58796
14557,0.76792,0.10819,0.63134,-0.01724,0.98877,-0.14847,-0.64031,0.10313,0.76116,11.037,39.149,-8.0195,0.067072,0.339,-0.033438,0.9378,0.19319,0.97642,-0.09631,40.631,-65.952,116.8,-578.54,-0.063147,0.17435,-0.58086,-0.079385,0.18252,-0.66208,-0.040415,0.18784,-0.64992,0.0095279,0.17861,-0.58281
14558,0.77118,0.099102,0.62885,-0.017534,0.99074,-0.13463,-0.63637,0.092798,0.76578,9.9711,38.966,-7.3227,0.060544,0.33682,-0.031049,0.93911,0.17619,0.9802,-0.09036,40.195,-66.767,115.96,-576.59,-0.063554,0.17351,-0.5781,-0.080215,0.18296,-0.65902,-0.041141,0.18784,-0.64714,0.0091192,0.17801,-0.58028
14560,0.77658,0.091523,0.62334,-0.024993,0.99309,-0.11467,-0.62953,0.073475,0.7735,8.433,38.56,-6.7216,0.049978,0.3328,-0.03095,0.94116,0.14789,0.98476,-0.091582,39.504,-66.669,114.36,-572.13,-0.06392,0.17195,-0.57253,-0.08142,0.18288,-0.65317,-0.042282,0.18782,-0.64147,0.0086815,0.1769,-0.5753
14561,0.77908,0.084536,0.6212,-0.027194,0.99449,-0.10123,-0.62634,0.061972,0.77708,7.422,38.404,-6.1928,0.043305,0.33103,-0.029647,0.94216,0.1292,0.98766,-0.088455,39.166,-66.709,113.42,-570.2,-0.064001,0.17101,-0.56984,-0.081871,0.183,-0.65018,-0.042661,0.18782,-0.63863,0.0085863,0.17616,-0.57282
14562,0.78448,0.068094,0.6164,-0.027178,0.99677,-0.075525,-0.61956,0.042495,0.7838,5.5039,38.054,-4.9609,0.031253,0.3273,-0.025229,0.94407,0.094778,0.99255,-0.076509,38.507,-66.986,111.81,-566.19,-0.063818,0.16935,-0.56437,-0.082401,0.18355,-0.64417,-0.043039,0.18776,-0.63288,0.0087203,0.17478,-0.56782
14563,0.7869,0.060826,0.61407,-0.029383,0.99769,-0.061172,-0.61638,0.030093,0.78688,4.4453,37.885,-4.42,0.024146,0.32554,-0.023867,0.94492,0.073772,0.99461,-0.072918,38.211,-66.865,110.83,-564.31,-0.06356,0.16833,-0.56168,-0.082511,0.18372,-0.64114,-0.043073,0.1877,-0.63005,0.0089554,0.17411,-0.56533
14564,0.78966,0.053368,0.61122,-0.031628,0.99843,-0.046315,-0.61273,0.017242,0.79011,3.3548,37.678,-3.8664,0.0168,0.32352,-0.022466,0.94581,0.051734,0.99626,-0.069184,37.899,-66.703,109.8,-562.53,-0.063203,0.16724,-0.55906,-0.082566,0.18386,-0.63813,-0.043063,0.18757,-0.62727,0.0092937,0.1734,-0.56291
14566,0.79621,0.038238,0.60382,-0.030392,0.99927,-0.023204,-0.60426,0.00012369,0.79679,1.6681,37.144,-2.7495,0.006154,0.3187,-0.018105,0.94766,0.019275,0.9982,-0.056707,37.238,-66.203,108.14,-558.62,-0.062343,0.16548,-0.55387,-0.082536,0.18404,-0.63245,-0.042916,0.18726,-0.62189,0.010135,0.17178,-0.55842
14567,0.80204,0.025818,0.59672,-0.030135,0.99954,-0.002742,-0.59652,-0.015783,0.80245,0.19578,36.635,-1.8437,-0.0034347,0.31427,-0.014737,0.94921,-0.010917,0.99884,-0.046838,36.677,-65.377,106.54,-555.03,-0.061369,0.16375,-0.54917,-0.082307,0.18393,-0.62714,-0.042595,0.18689,-0.61696,0.011043,0.17019,-0.55435
14569,0.80916,0.016517,0.58736,-0.027875,0.99956,0.010293,-0.58693,-0.024701,0.80926,-0.72869,35.97,-1.1694,-0.0091988,0.30868,-0.011669,0.95105,-0.029766,0.99884,-0.03776,36.003,-64.143,105.53,-551.38,-0.059982,0.16266,-0.54484,-0.081807,0.18386,-0.62233,-0.04198,0.18662,-0.61251,0.012393,0.16895,-0.5507
14571,0.8149,0.0091199,0.57953,-0.030638,0.99916,0.027358,-0.57879,-0.040049,0.81449,-1.9238,35.418,-0.6412,-0.017693,0.30404,-0.010436,0.95244,-0.058061,0.99773,-0.034245,35.485,-61.912,104.11,-548.67,-0.058225,0.16117,-0.54121,-0.080895,0.18346,-0.61815,-0.040912,0.18644,-0.60861,0.014011,0.16756,-0.54779
14573,0.82161,-0.0017274,0.57005,-0.029323,0.99854,0.045288,-0.5693,-0.053924,0.82036,-3.1598,34.754,0.12046,-0.025999,0.29857,-0.0072314,0.95401,-0.086724,0.99594,-0.024122,34.89,-61.047,102.89,-546.48,-0.056189,0.15973,-0.5381,-0.079751,0.18378,-0.61429,-0.039662,0.18587,-0.60544,0.016058,0.16686,-0.54537
14576,0.83649,-0.014931,0.54778,-0.014195,0.9987,0.048899,-0.5478,-0.048679,0.83519,-3.3507,33.215,1.0226,-0.025466,0.28593,0.00019197,0.95791,-0.088714,0.99606,0.00066876,33.364,-58.103,102.52,-542.48,-0.052437,0.15928,-0.53405,-0.077699,0.18382,-0.60954,-0.037364,0.18543,-0.60162,0.019644,0.16524,-0.5431
14578,0.8453,-0.017659,0.534,-0.013909,0.99839,0.055033,-0.53411,-0.053947,0.84369,-3.732,32.276,1.1968,-0.028376,0.27812,0.00097642,0.96013,-0.1015,0.99483,0.0034927,32.468,-55.186,101.97,-540.6,-0.049527,0.15869,-0.53193,-0.076039,0.18361,-0.60682,-0.035517,0.18529,-0.59957,0.022433,0.16471,-0.54222
14580,0.85699,-0.02385,0.51478,-0.010646,0.9979,0.063957,-0.51522,-0.060291,0.85494,-4.2783,30.982,1.5941,-0.032254,0.26738,0.0034276,0.96305,-0.11975,0.99272,0.012726,31.25,-52.64,101.67,-539.2,-0.046164,0.15826,-0.53022,-0.074306,0.18409,-0.60429,-0.033644,0.1853,-0.59807,0.025517,0.16455,-0.54196
14582,0.87137,-0.02822,0.48982,-2.9193e-05,0.99834,0.05757,-0.49063,-0.050179,0.86992,-3.7862,29.329,1.8549,-0.027859,0.2535,0.007289,0.96691,-0.10919,0.99361,0.028569,29.563,-49.394,102.0,-537.13,-0.042572,0.15862,-0.52866,-0.072612,0.18406,-0.60206,-0.031795,0.18521,-0.5969,0.028781,0.1639,-0.5425
14584,0.89373,-0.035319,0.44722,0.0052818,0.99766,0.068234,-0.44858,-0.05862,0.89182,-4.3752,26.565,2.2631,-0.03261,0.23028,0.010437,0.97252,-0.14007,0.98913,0.044831,26.925,-44.595,101.56,-535.67,-0.036743,0.15802,-0.52703,-0.070223,0.18452,-0.59862,-0.029166,0.18522,-0.59557,0.033934,0.16365,-0.54421
14585,0.91015,-0.03538,0.41276,0.012622,0.99825,0.057733,-0.41409,-0.047336,0.90901,-3.6341,24.379,2.2261,-0.026888,0.2116,0.012284,0.97691,-0.12585,0.99038,0.057495,24.673,-40.93,102.07,-533.99,-0.032669,0.1586,-0.5262,-0.068746,0.18444,-0.59665,-0.027582,0.18506,-0.59508,0.037274,0.16356,-0.54612
14587,0.92404,-0.038423,0.38035,0.016007,0.99795,0.061925,-0.38195,-0.051133,0.92277,-3.8392,22.355,2.3811,-0.028829,0.19438,0.01388,0.9804,-0.14634,0.98672,0.070455,22.723,-37.449,101.98,-533.59,-0.028605,0.15844,-0.52589,-0.067146,0.18478,-0.59498,-0.02592,0.18517,-0.59489,0.040604,0.16358,-0.54826
14589,0.93634,-0.040949,0.34869,0.021661,0.99802,0.05904,-0.35042,-0.047729,0.93538,-3.6117,20.407,2.5041,-0.027138,0.17769,0.015914,0.98358,-0.15038,0.98469,0.088186,20.793,-33.676,102.32,-533.17,-0.024502,0.15878,-0.52587,-0.065257,0.18504,-0.59362,-0.024063,0.18539,-0.59497,0.043954,0.16352,-0.55058
